attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,attr_82,attr_83,attr_84,attr_85,attr_86,class
99,400000.0,0.0,125520.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,18,15,0,50,41,68,89000.0,85000.0,0.0,0,0.0,0.0,0.0,501.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
99,400000.0,0.0,199866.0,1,1,1,1,0,0,0,0,0,0,2,1,4,1,0,1,11,11,0,56,38,68,196266.0,195516.0,0.0,0,0.0,0.0,0.0,501.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
99,350000.0,0.0,39300.0,3,1,1,2,0,0,0,0,0,0,0,0,6,0,0,1,99,99,0,17,5,25,4300.0,4300.0,0.0,0,0.0,0.0,0.0,230.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
99,225000.0,0.0,20500.0,2,0,0,1,0,0,0,0,0,0,0,0,5,3,1,1,14,4,1,44,20,9,16000.0,16000.0,0.0,0,0.0,0.0,0.0,139.0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
99,999999.0,625.0,24000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,20,11,16,24000.0,24000.0,0.0,0,0.0,0.0,0.0,372.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
99,350000.0,0.0,114000.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,24,46,84,18000.0,18000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
99,350000.0,0.0,115300.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,19,18,44,19200.0,19000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
99,999999.0,875.0,15000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,44,19,17,15000.0,15000.0,0.0,0,0.0,0.0,0.0,233.0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
99,187500.0,0.0,53645.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,20,17,0,50,32,62,40000.0,40000.0,0.0,0,0.0,0.0,0.0,413.0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
99,999999.0,725.0,107000.0,1,2,2,2,6,0,1,5,0,1,1,1,6,2,2,1,2,0,0,33,26,72,17500.0,17500.0,0.0,0,0.0,0.0,0.0,501.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
99,350000.0,0.0,43000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,48,22,61,43000.0,40000.0,0.0,0,0.0,0.0,0.0,501.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
99,275000.0,0.0,33500.0,1,1,1,1,0,0,0,0,0,0,2,1,5,2,0,1,13,10,0,51,37,49,30000.0,25000.0,0.0,0,0.0,0.0,0.0,221.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,999999.0,575.0,23000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,25,35,44,23000.0,23000.0,0.0,0,0.0,0.0,0.0,357.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
99,999999.0,1.0,130000.0,1,1,1,1,0,0,0,0,0,0,1,2,4,2,0,1,10,8,0,32,41,68,100000.0,100000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
99,999999.0,512.0,25000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,24,24,44,25000.0,25000.0,0.0,0,0.0,0.0,0.0,388.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,275000.0,0.0,70684.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,32,42,86,30000.0,30000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,999999.0,462.0,19000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,32,28,22,19000.0,19000.0,0.0,0,0.0,0.0,0.0,295.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
99,350000.0,0.0,63498.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,33,25,44,32870.0,31900.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,275000.0,0.0,49565.0,2,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,24,17,11,17065.0,17000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,999999.0,462.0,12361.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,19,19,0,50,17,15,12102.0,12102.0,0.0,0,0.0,0.0,0.0,149.0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
99,999999.0,537.0,34910.0,1,1,2,1,0,0,0,0,0,0,2,1,7,3,2,1,6,0,0,30,26,22,13650.0,13650.0,0.0,0,0.0,0.0,0.0,176.0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
99,999999.0,462.0,52000.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,4,4,0,49,23,18,30000.0,30000.0,0.0,0,0.0,0.0,0.0,501.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
99,137500.0,0.0,39522.0,2,4,1,1,0,0,0,0,0,0,8,3,12,0,0,1,99,99,0,32,22,18,660.0,660.0,0.0,0,0.0,0.0,0.0,158.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
99,162500.0,0.0,57000.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,31,34,53,20000.0,20000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
99,85000.0,0.0,39892.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,20,18,0,45,23,18,32700.0,32000.0,0.0,0,0.0,0.0,0.0,312.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,999999.0,1000.0,200.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,25,35,62,200.0,200.0,0.0,0,0.0,0.0,0.0,3.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
99,112500.0,0.0,34000.0,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,30,11,11,6000.0,6000.0,0.0,0,0.0,0.0,0.0,93.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
99,95000.0,0.0,21000.0,1,0,2,0,1,0,1,0,0,0,0,0,7,0,0,1,99,99,4,19,24,44,5000.0,5000.0,0.0,0,0.0,0.0,0.0,109.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
99,400000.0,0.0,106000.0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,26,6,7,1000.0,1000.0,0.0,0,0.0,0.0,0.0,16.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
99,137500.0,0.0,42000.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,11,11,0,51,31,53,39000.0,35000.0,0.0,0,0.0,0.0,0.0,421.0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
99,999999.0,875.0,24000.0,4,0,1,0,0,0,0,0,0,0,0,0,3,2,0,3,14,7,0,37,22,61,25620.0,24900.0,0.0,0,0.0,0.0,720.0,256.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
99,187500.0,0.0,28720.0,2,1,1,1,0,0,0,0,0,0,2,1,5,2,2,1,4,0,1,29,11,16,28720.0,28720.0,0.0,0,0.0,0.0,0.0,194.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
99,999999.0,625.0,48000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,41,31,65,48000.0,48000.0,0.0,0,0.0,0.0,0.0,501.0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,42499.0,0.0,27700.0,1,0,2,0,1,0,1,0,0,0,0,0,6,2,2,1,3,2,2,22,16,38,4000.0,4000.0,0.0,0,0.0,0.0,0.0,162.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
99,187500.0,0.0,33088.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,62,11,11,7600.0,7600.0,0.0,0,0.0,0.0,0.0,399.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
99,400000.0,0.0,70603.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,64,39,81,70603.0,0.0,12000.0,0,0.0,0.0,0.0,501.0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
99,999999.0,875.0,50000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,33,29,48,21200.0,21000.0,0.0,0,0.0,0.0,0.0,329.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,999999.0,412.0,30000.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,26,20,9,7000.0,7000.0,0.0,0,0.0,0.0,0.0,361.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
99,400000.0,0.0,17000.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,21,21,0,52,24,44,15000.0,10000.0,0.0,0,0.0,0.0,0.0,205.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,999999.0,575.0,31000.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,1,1,7,2,0,27,23,18,11000.0,11000.0,0.0,0,0.0,0.0,0.0,247.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
99,999999.0,237.0,32476.0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,45,45,0,63,20,9,23800.0,23000.0,0.0,0,0.0,0.0,800.0,391.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
99,999999.0,575.0,46878.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,8,6,0,31,34,49,46878.0,46838.0,0.0,0,0.0,0.0,0.0,373.0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
99,400000.0,0.0,98450.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,22,22,45,7450.0,7450.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
99,400000.0,0.0,62000.0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,99,99,0,36,41,68,2000.0,2000.0,0.0,0,0.0,0.0,0.0,501.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
99,999999.0,412.0,25536.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,30,31,53,14400.0,13000.0,0.0,0,0.0,0.0,0.0,308.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
99,400000.0,0.0,266516.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,38,35,68,56000.0,50000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
99,999999.0,537.0,29460.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,49,39,82,29460.0,24723.0,0.0,0,0.0,0.0,0.0,457.0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,999999.0,437.0,12530.0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,8,8,0,31,22,18,12530.0,12500.0,0.0,0,0.0,0.0,0.0,147.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,137500.0,0.0,48882.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,19,16,0,45,26,18,38819.0,27623.0,0.0,0,0.0,0.0,0.0,376.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
99,350000.0,0.0,101000.0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,99,99,0,39,35,62,82000.0,0.0,82000.0,0,0.0,0.0,0.0,501.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,400000.0,0.0,113036.0,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,21,14,0,45,23,18,4000.0,0.0,2000.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99,999999.0,387.0,16560.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,20,11,11,8400.0,8400.0,0.0,0,0.0,0.0,0.0,127.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
99,112500.0,0.0,34449.0,1,1,1,1,0,0,0,0,0,0,2,2,7,1,0,1,14,14,0,42,19,17,9449.0,4200.0,4200.0,0,0.0,0.0,1049.0,179.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
99,400000.0,0.0,87000.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,53,48,87,75000.0,75000.0,0.0,0,0.0,0.0,0.0,501.0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
99,999999.0,625.0,48143.0,2,1,1,1,0,0,0,0,0,0,1,1,8,6,0,1,32,15,0,45,13,23,7000.0,7000.0,0.0,0,0.0,0.0,0.0,213.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
99,275000.0,0.0,52012.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,2,2,0,42,29,27,52012.0,57418.0,0.0,0,0.0,0.0,0.0,501.0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
99,27500.0,0.0,24062.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,1,1,0,36,37,78,18950.0,16200.0,2300.0,0,0.0,0.0,0.0,241.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
99,999999.0,875.0,56000.0,2,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,99,99,6,22,29,27,10000.0,10000.0,0.0,0,0.0,0.0,0.0,225.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
99,350000.0,0.0,123000.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,32,41,68,63000.0,60000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
99,999999.0,512.0,45000.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,27,14,26,10000.0,10000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
99,350000.0,0.0,34200.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,9,5,0,35,24,19,24600.0,0.0,24000.0,0,0.0,0.0,0.0,272.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,187500.0,0.0,43500.0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,35,22,61,20000.0,20000.0,0.0,0,0.0,0.0,0.0,310.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
99,187500.0,0.0,73689.0,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,19,5,0,37,26,72,13000.0,13000.0,0.0,0,0.0,0.0,0.0,486.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
99,275000.0,0.0,35760.0,1,0,1,1,0,0,0,0,0,0,0,0,4,2,0,1,23,21,0,48,31,73,60.0,0.0,60.0,0,0.0,0.0,0.0,275.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
99,999999.0,537.0,12000.0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,22,24,47,6000.0,6000.0,0.0,0,0.0,0.0,0.0,93.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99,999999.0,462.0,45351.0,1,0,1,0,0,0,0,0,0,0,0,0,4,2,0,1,21,19,1,46,22,61,21614.0,21514.0,0.0,0,0.0,0.0,0.0,355.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
99,999999.0,675.0,26700.0,2,1,2,1,0,0,0,0,0,0,0,0,17,0,0,1,99,99,0,43,16,15,8000.0,8000.0,0.0,0,0.0,0.0,0.0,111.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
99,62500.0,0.0,34401.0,1,1,1,1,0,0,0,0,0,0,1,1,6,4,1,1,16,1,0,41,22,51,20400.0,20400.0,0.0,0,0.0,0.0,0.0,208.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
