attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,attr_82,attr_83,attr_84,attr_85,attr_86,attr_87,attr_88,attr_89,attr_90,attr_91,attr_92,attr_93,class
98,999999.0,450.0,4895.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,25,31,73,4085.0,4085.0,0.0,0.0,0.0,0.0,0.0,108.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
98,112500.0,0.0,31075.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,24,29,48,16005.0,16005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
98,999999.0,500.0,7565.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,5,5,0,29,41,68,7565.0,7565.0,0.0,0.0,0.0,0.0,0.0,150.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
98,999999.0,325.0,10020.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,22,41,68,10020.0,10005.0,0.0,0.0,0.0,0.0,0.0,264.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
98,72500.0,0.0,20155.0,1,0,0,1,0,0,0,2,0,1,0,0,2,0,0,1,99,99,0,55,25,44,13410.0,10005.0,0.0,0.0,0.0,0.0,0.0,413.0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
98,999999.0,0.0,45750.0,2,1,0,0,0,0,0,0,0,0,1,1,5,0,0,1,99,99,0,40,17,8,4685.0,4685.0,0.0,0.0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
98,112500.0,0.0,15010.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,8,7,0,37,41,68,7505.0,0.0,7505.0,0.0,0.0,0.0,0.0,203.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
98,999999.0,500.0,-1165.0,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,1,99,99,0,63,6,7,3345.0,605.0,0.0,0.0,1965.0,775.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
98,999999.0,165.0,14410.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,21,13,10,6005.0,0.0,6005.0,0.0,0.0,0.0,0.0,245.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
98,999999.0,175.0,7705.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,18,23,18,7625.0,7625.0,0.0,0.0,0.0,0.0,0.0,201.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
98,999999.0,155.0,10935.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,42,22,61,10935.0,10935.0,0.0,0.0,0.0,0.0,0.0,288.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
98,999999.0,287.0,2210.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,8,8,0,37,25,44,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,38.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
98,200000.0,0.0,36655.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,17,24,47,135.0,135.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
98,85000.0,0.0,26020.0,1,1,1,1,0,0,0,0,0,0,1,1,4,1,0,1,19,19,0,44,11,16,5205.0,5205.0,0.0,0.0,0.0,0.0,0.0,346.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
98,999999.0,0.0,17775.0,1,1,1,0,0,0,0,0,0,0,2,1,3,0,0,1,99,99,0,24,22,45,3365.0,3365.0,0.0,0.0,0.0,0.0,0.0,312.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
98,52500.0,0.0,19265.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,1,1,0,31,22,18,7805.0,7805.0,0.0,0.0,0.0,0.0,0.0,328.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
98,85000.0,0.0,16470.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,56,20,9,16470.0,16115.0,0.0,0.0,0.0,0.0,0.0,434.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
98,200000.0,0.0,22660.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,23,23,0,57,39,81,18690.0,18615.0,0.0,0.0,0.0,0.0,0.0,464.0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
98,95000.0,0.0,26945.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,51,23,23,4915.0,4915.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
98,999999.0,185.0,36210.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,0,22,41,68,6245.0,6245.0,0.0,0.0,0.0,0.0,0.0,399.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
98,137500.0,0.0,35810.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,30,20,31,16820.0,14905.0,0.0,705.0,0.0,0.0,1005.0,443.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
98,999999.0,287.0,32920.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,59,22,61,13310.0,13005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
98,999999.0,262.0,4005.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,8,8,0,28,30,65,4005.0,4005.0,0.0,0.0,0.0,0.0,0.0,80.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
98,77500.0,0.0,20010.0,1,1,1,1,0,0,0,0,0,0,1,1,7,4,0,1,12,6,0,30,17,13,7005.0,7005.0,0.0,0.0,0.0,0.0,0.0,183.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
98,85000.0,0.0,12045.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,31,49,90,12045.0,12045.0,0.0,0.0,0.0,0.0,0.0,317.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
98,62500.0,0.0,17010.0,1,1,1,1,0,0,0,0,0,0,1,1,6,4,0,1,11,7,0,36,23,18,7005.0,7005.0,0.0,0.0,0.0,0.0,0.0,175.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
98,62500.0,0.0,44010.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,32,26,72,15505.0,15505.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98,999999.0,125.0,11120.0,1,0,1,0,0,0,0,0,0,0,0,0,4,3,0,1,18,11,0,41,24,44,8505.0,8505.0,0.0,0.0,0.0,0.0,0.0,150.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
98,999999.0,375.0,505.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,22,22,61,505.0,505.0,0.0,0.0,0.0,0.0,0.0,13.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
98,52500.0,0.0,13980.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,19,24,47,65.0,65.0,0.0,0.0,0.0,0.0,0.0,245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98,999999.0,212.0,8100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,70,20,8,8100.0,3585.0,0.0,0.0,3505.0,0.0,485.0,232.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
98,37500.0,0.0,8815.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,16,16,0,54,41,84,4855.0,4855.0,0.0,0.0,0.0,0.0,0.0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
98,67500.0,0.0,51115.0,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,20,13,0,43,24,44,12005.0,12005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
98,999999.0,237.0,10005.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,36,37,78,15005.0,15005.0,0.0,0.0,0.0,0.0,0.0,395.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
98,999999.0,237.0,14210.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,9,9,0,31,42,84,14210.0,13005.0,0.0,0.0,0.0,0.0,1205.0,283.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
98,999999.0,325.0,12610.0,1,1,1,1,0,0,0,0,0,0,2,2,5,3,3,1,4,0,0,22,26,52,605.0,605.0,0.0,0.0,0.0,0.0,0.0,145.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
98,95000.0,0.0,21530.0,1,1,1,1,0,0,0,0,0,0,2,2,4,2,0,1,15,14,0,34,11,16,9625.0,9625.0,0.0,0.0,0.0,0.0,0.0,291.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
98,95000.0,0.0,29600.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,19,17,26,2005.0,2005.0,0.0,0.0,0.0,0.0,0.0,393.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
98,200000.0,0.0,75000.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,17,15,0,46,35,62,20005.0,20005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
98,999999.0,450.0,11505.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,21,22,51,11505.0,11505.0,0.0,0.0,0.0,0.0,0.0,303.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
98,999999.0,212.0,11540.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,11,11,0,30,25,44,11540.0,9135.0,0.0,0.0,0.0,0.0,2405.0,230.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
98,999999.0,0.0,7295.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,35,24,44,5905.0,5905.0,0.0,0.0,0.0,0.0,0.0,149.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
98,200000.0,0.0,35255.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,19,24,47,2005.0,2005.0,0.0,0.0,0.0,0.0,0.0,395.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
98,999999.0,375.0,24520.0,1,1,1,1,0,0,0,0,0,0,0,0,4,0,0,1,99,99,1,21,6,7,1555.0,1555.0,0.0,0.0,0.0,0.0,0.0,321.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
98,112500.0,0.0,43220.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,25,20,31,8005.0,8005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
98,999999.0,450.0,29015.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,2,2,0,27,11,16,7005.0,7005.0,0.0,0.0,0.0,0.0,0.0,494.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
98,999999.0,237.0,16510.0,1,1,1,1,0,0,0,0,0,0,2,2,3,1,1,1,0,0,0,22,18,44,4505.0,4505.0,0.0,0.0,0.0,0.0,0.0,281.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98,200000.0,0.0,75000.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,19,15,0,42,22,51,1410.0,1005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
98,999999.0,165.0,10010.0,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,9,5,0,26,23,18,5005.0,5005.0,0.0,0.0,0.0,0.0,0.0,115.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
98,999999.0,262.0,35870.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,22,22,51,13210.0,12565.0,0.0,0.0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
98,999999.0,0.0,46315.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,54,22,61,20060.0,19685.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
98,200000.0,0.0,55210.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,15,14,0,46,22,51,1205.0,1205.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
98,999999.0,237.0,11275.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,65,31,73,5005.0,5005.0,0.0,0.0,0.0,0.0,0.0,256.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
98,999999.0,325.0,29610.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,26,21,45,19320.0,19245.0,0.0,0.0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
98,175000.0,0.0,44290.0,1,1,1,1,0,0,0,0,0,0,1,1,5,3,2,1,7,0,0,29,24,44,10950.0,9405.0,0.0,0.0,0.0,0.0,1545.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
98,77500.0,0.0,2735.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,18,22,18,3290.0,1435.0,0.0,0.0,0.0,1855.0,0.0,87.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
98,999999.0,325.0,18005.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,11,11,0,31,40,77,18005.0,18005.0,0.0,0.0,0.0,0.0,0.0,358.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
98,137500.0,0.0,31925.0,1,1,1,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,5,19,36,66,7995.0,7995.0,0.0,0.0,0.0,0.0,0.0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
98,37500.0,0.0,30515.0,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,18,16,0,37,14,26,9005.0,9005.0,0.0,0.0,0.0,0.0,0.0,342.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
98,999999.0,375.0,18020.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,11,8,0,33,31,73,12155.0,12155.0,0.0,0.0,0.0,0.0,0.0,244.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
98,999999.0,450.0,42215.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,24,37,78,10005.0,10005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
98,112500.0,0.0,35120.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,21,15,0,55,20,9,10295.0,10295.0,0.0,0.0,0.0,0.0,0.0,459.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
98,999999.0,262.0,8060.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,23,26,52,8060.0,8035.0,0.0,0.0,0.0,0.0,0.0,212.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
